class	x2	x3	x4	x5	x6	x7	x8	x9	x10	x11	x12	x13	x14	x15	x16	x17	x18	x19	x20
5.000000	204.000000	131.000000	9.000000	0.000000	0.000000	0.111110	0.172130	0.111110	0.172130	0.222220	0.000000	0.666670	0.000000	-0.666670	1.333300	-0.666670	0.666670	0.666670	-2.094400
2.000000	168.000000	13.000000	9.000000	0.111110	0.000000	1.333300	0.444440	1.333300	0.400000	130.410000	119.670000	145.440000	126.110000	-32.222000	45.111000	-12.889000	145.440000	0.177190	-2.355200
5.000000	238.000000	61.000000	9.000000	0.000000	0.000000	0.666670	0.471410	0.722220	0.490650	8.777800	5.888900	14.333000	6.111100	-8.666700	16.667000	-8.000000	14.333000	0.588820	-2.121800
4.000000	103.000000	65.000000	9.000000	0.000000	0.000000	1.277800	1.083600	1.222200	0.910840	60.148000	53.778000	73.889000	52.778000	-19.111000	41.222000	-22.111000	73.889000	0.287040	-2.041900
2.000000	232.000000	31.000000	9.000000	0.000000	0.000000	0.555560	0.344270	0.777780	0.344270	114.960000	101.890000	132.560000	110.440000	-39.222000	52.778000	-13.556000	132.560000	0.231320	-2.384900
2.000000	174.000000	50.000000	9.000000	0.000000	0.000000	1.000000	0.760110	0.944440	0.952580	107.440000	94.667000	125.780000	101.890000	-38.333000	55.000000	-16.667000	125.780000	0.247340	-2.337300
7.000000	93.000000	236.000000	9.000000	0.111110	0.000000	1.777800	2.696300	2.000000	0.933330	12.518000	9.555600	10.778000	17.222000	-8.888900	-5.222200	14.111000	17.222000	0.447250	2.267200
5.000000	53.000000	134.000000	9.000000	0.000000	0.000000	2.166700	0.300000	0.277780	0.018519	6.963000	4.666700	11.222000	5.000000	-6.888900	12.778000	-5.888900	11.222000	0.587230	-2.138500
6.000000	247.000000	159.000000	9.000000	0.000000	0.000000	2.555600	5.051800	15.722000	168.950000	35.778000	30.444000	45.000000	31.889000	-16.000000	27.667000	-11.667000	45.444000	0.289220	-2.549400
5.000000	221.000000	154.000000	9.000000	0.111110	0.111110	4.222200	2.740700	1.277800	0.596300	6.481500	4.333300	10.778000	4.333300	-6.444400	12.889000	-6.444400	10.778000	0.624800	-2.088000
3.000000	118.000000	125.000000	9.000000	0.000000	0.000000	0.333330	0.298140	0.888890	0.344260	1.148200	0.000000	3.111100	0.333330	-3.444400	5.888900	-2.444400	3.111100	1.000000	-2.175700
2.000000	64.000000	49.000000	9.000000	0.000000	0.000000	0.944450	0.240740	0.722230	0.418520	108.890000	97.111000	128.890000	100.670000	-35.333000	60.000000	-24.667000	128.890000	0.246490	-2.211700
2.000000	103.000000	64.000000	9.000000	0.000000	0.000000	0.666670	0.699200	1.333300	0.918940	108.780000	96.333000	126.220000	103.780000	-37.333000	52.333000	-15.000000	126.220000	0.236800	-2.355400
5.000000	60.000000	116.000000	9.000000	0.000000	0.000000	0.722220	0.389680	0.777780	0.344270	23.407000	19.333000	31.444000	19.444000	-12.222000	24.111000	-11.889000	31.444000	0.392150	-2.105000
1.000000	137.000000	66.000000	9.000000	0.000000	0.000000	2.611100	3.040700	2.944400	3.885200	28.407000	25.333000	38.222000	21.667000	-9.222200	29.444000	-20.222000	38.222000	0.430560	-1.845000
5.000000	170.000000	62.000000	9.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
6.000000	134.000000	187.000000	9.000000	0.000000	0.000000	1.888900	1.515300	2.111100	1.784700	59.370000	52.667000	74.111000	51.333000	-20.111000	44.222000	-24.111000	74.111000	0.307460	-2.033500
3.000000	60.000000	132.000000	9.000000	0.000000	0.000000	0.111110	0.029630	0.222220	0.029630	0.370370	0.000000	1.111100	0.000000	-1.111100	2.222200	-1.111100	1.111100	0.888890	-2.094400
1.000000	85.000000	101.000000	9.000000	0.000000	0.000000	1.333300	1.288900	1.277800	1.218500	21.296000	21.222000	26.778000	15.889000	-0.222220	16.444000	-16.222000	26.778000	0.404790	-1.558600
2.000000	107.000000	21.000000	9.000000	0.000000	0.000000	0.666660	0.516400	1.166700	0.408250	126.780000	115.780000	141.890000	122.670000	-33.000000	45.333000	-12.333000	141.890000	0.184020	-2.370400
2.000000	121.000000	55.000000	9.000000	0.000000	0.000000	1.500000	2.877800	1.444500	1.185200	103.070000	90.000000	124.110000	95.111000	-39.222000	63.111000	-23.889000	124.110000	0.274800	-2.251000
7.000000	162.000000	227.000000	9.000000	0.000000	0.000000	1.388900	0.996300	3.166700	8.611100	13.963000	10.111000	14.444000	17.333000	-11.556000	1.444400	10.111000	17.444000	0.425500	2.707100
1.000000	136.000000	70.000000	9.000000	0.000000	0.000000	1.000000	0.311110	1.722200	2.196300	26.037000	24.444000	34.000000	19.667000	-4.777800	23.889000	-19.111000	34.000000	0.421280	-1.745200
6.000000	144.000000	187.000000	9.000000	0.000000	0.000000	1.944400	2.048500	6.222200	3.512900	56.148000	49.889000	69.667000	48.889000	-18.778000	40.556000	-21.778000	69.667000	0.299950	-2.043900
1.000000	148.000000	116.000000	9.000000	0.000000	0.000000	0.500000	0.477780	1.166700	0.611110	6.111100	7.111100	7.666700	3.555600	3.000000	4.666700	-7.666700	7.777800	0.544730	-1.163200
5.000000	161.000000	144.000000	9.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
6.000000	62.000000	200.000000	9.000000	0.000000	0.000000	2.277800	2.133500	3.777800	1.784700	61.037000	54.111000	76.444000	52.556000	-20.778000	46.222000	-25.444000	76.444000	0.312540	-2.026600
6.000000	252.000000	176.000000	9.000000	0.000000	0.111110	1.888900	1.148300	5.055600	2.855100	52.926000	46.333000	67.000000	45.444000	-19.778000	42.222000	-22.444000	67.000000	0.320420	-2.051600
7.000000	17.000000	229.000000	9.000000	0.000000	0.000000	2.111100	1.985100	2.444400	1.614700	13.704000	11.222000	11.111000	18.778000	-7.444400	-7.777800	15.222000	18.778000	0.439850	2.099900
2.000000	119.000000	85.000000	9.000000	0.000000	0.000000	0.500000	0.300000	0.888890	0.607410	101.040000	88.778000	122.560000	91.778000	-36.778000	64.556000	-27.778000	122.560000	0.275470	-2.186300
5.000000	247.000000	92.000000	9.000000	0.000000	0.000000	0.888890	0.518520	0.444440	0.118520	12.074000	7.555600	20.556000	8.111100	-13.556000	25.444000	-11.889000	20.556000	0.632130	-2.137800
5.000000	58.000000	113.000000	9.000000	0.000000	0.000000	3.444400	1.223200	0.722220	0.389680	20.852000	16.889000	28.444000	17.222000	-11.889000	22.778000	-10.889000	28.444000	0.414810	-2.125700
5.000000	152.000000	155.000000	9.000000	0.000000	0.000000	0.500000	0.611110	10.778000	131.810000	7.296300	5.333300	11.000000	5.555600	-5.888900	11.111000	-5.222200	11.000000	0.500000	-2.115600
1.000000	131.000000	86.000000	9.000000	0.000000	0.000000	1.388900	1.218500	1.666700	2.577800	24.296000	23.556000	31.333000	18.000000	-2.222200	21.111000	-18.889000	31.333000	0.424600	-1.650800
1.000000	38.000000	41.000000	9.000000	0.111110	0.000000	1.777800	1.674100	1.666700	1.777800	22.482000	20.778000	29.778000	16.889000	-5.111100	21.889000	-16.778000	29.778000	0.432050	-1.771700
7.000000	103.000000	237.000000	9.000000	0.000000	0.000000	1.000000	0.444440	0.555560	0.474070	8.000000	6.555600	5.666700	11.778000	-4.333300	-7.000000	11.333000	11.778000	0.523000	1.946500
7.000000	160.000000	168.000000	9.000000	0.000000	0.000000	1.500000	1.149900	0.666670	0.471400	25.111000	20.889000	23.000000	31.444000	-12.667000	-6.333300	19.000000	31.444000	0.335390	2.302100
6.000000	73.000000	194.000000	9.000000	0.000000	0.000000	3.222200	2.334900	4.611100	3.356000	60.778000	53.444000	76.111000	52.778000	-22.000000	46.000000	-24.000000	76.111000	0.309250	-2.060600
4.000000	174.000000	75.000000	9.000000	0.000000	0.000000	1.500000	0.722650	2.388900	1.083600	41.111000	40.333000	45.667000	37.333000	-2.333300	13.667000	-11.333000	45.667000	0.181730	-1.722300
1.000000	80.000000	116.000000	9.000000	0.000000	0.000000	1.500000	1.633300	1.555600	0.874070	21.704000	21.222000	27.556000	16.333000	-1.444400	17.556000	-16.111000	27.556000	0.407360	-1.632200
4.000000	67.000000	34.000000	9.000000	0.000000	0.000000	1.111100	1.223200	0.555560	0.583730	54.259000	46.222000	70.333000	46.222000	-24.111000	48.222000	-24.111000	70.333000	0.347470	-2.094500
4.000000	198.000000	122.000000	9.000000	0.000000	0.000000	1.500000	0.877780	11.444000	103.760000	36.185000	32.667000	44.000000	31.889000	-10.556000	23.444000	-12.889000	44.000000	0.291850	-2.035400
5.000000	95.000000	97.000000	9.000000	0.000000	0.000000	0.611110	0.534030	0.777780	0.455420	19.593000	15.333000	27.778000	15.667000	-12.778000	24.556000	-11.778000	27.778000	0.447490	-2.121400
2.000000	222.000000	38.000000	9.000000	0.111110	0.000000	0.555560	0.403690	2.111100	0.688530	113.480000	100.440000	131.440000	108.560000	-39.111000	53.889000	-14.778000	131.440000	0.235760	-2.370000
6.000000	214.000000	161.000000	9.000000	0.000000	0.000000	3.722200	0.729630	11.500000	18.922000	40.444000	35.333000	49.667000	36.333000	-15.333000	27.667000	-12.333000	49.667000	0.298060	-2.198900
6.000000	224.000000	190.000000	9.000000	0.000000	0.000000	2.888900	2.136100	3.000000	1.849900	47.481000	42.444000	58.667000	41.333000	-15.111000	33.556000	-18.444000	58.667000	0.295620	-2.025900
4.000000	153.000000	78.000000	9.000000	0.000000	0.000000	9.388900	5.670300	2.944400	3.517700	30.296000	27.111000	37.444000	26.333000	-9.555600	21.444000	-11.889000	37.444000	0.300210	-2.017800
7.000000	36.000000	243.000000	9.000000	0.111110	0.000000	1.888900	1.851800	2.000000	0.711110	13.333000	9.888900	12.111000	18.000000	-10.333000	-3.666700	14.000000	18.000000	0.452230	2.368300
2.000000	210.000000	47.000000	9.000000	0.000000	0.000000	0.500000	0.211110	0.666670	0.488890	97.111000	82.556000	121.440000	87.333000	-43.667000	73.000000	-29.333000	121.440000	0.320100	-2.223200
1.000000	96.000000	80.000000	9.000000	0.111110	0.000000	1.555600	4.163000	2.500000	1.900000	26.000000	24.000000	34.444000	19.556000	-6.000000	25.333000	-19.333000	34.444000	0.432470	-1.773600
5.000000	235.000000	86.000000	9.000000	0.000000	0.000000	0.277780	0.018519	0.277780	0.062963	12.333000	7.777800	21.111000	8.111100	-13.667000	26.333000	-12.667000	21.111000	0.630930	-2.120200
1.000000	155.000000	140.000000	9.000000	0.000000	0.000000	0.444440	0.118520	0.666670	0.088889	5.000000	6.555600	5.555600	2.888900	4.666700	1.666700	-6.333300	6.666700	0.564150	-0.783650
1.000000	35.000000	96.000000	9.000000	0.111110	0.000000	2.111100	1.007400	2.833300	3.855600	21.741000	20.778000	27.778000	16.667000	-2.888900	18.111000	-15.222000	27.778000	0.399500	-1.676900
2.000000	179.000000	101.000000	9.000000	0.000000	0.000000	0.444450	0.385190	0.611110	0.329630	134.930000	126.440000	147.220000	131.110000	-25.444000	36.889000	-11.444000	147.220000	0.141110	-2.328700
4.000000	228.000000	22.000000	9.000000	0.000000	0.000000	1.111100	0.860660	1.388900	0.975630	49.667000	42.778000	62.889000	43.333000	-20.667000	39.667000	-19.000000	62.889000	0.319470	-2.123500
4.000000	230.000000	117.000000	9.000000	0.000000	0.000000	3.277800	0.928960	1.444400	0.860660	39.037000	33.556000	49.778000	33.778000	-16.444000	32.222000	-15.778000	49.778000	0.335030	-2.106200
4.000000	127.000000	118.000000	9.000000	0.000000	0.000000	11.556000	10.230000	0.833330	0.691220	34.333000	30.778000	41.667000	30.556000	-10.667000	22.000000	-11.333000	41.667000	0.293950	-2.077700
5.000000	17.000000	94.000000	9.000000	0.000000	0.000000	1.722200	3.174100	1.055600	0.951850	20.037000	15.778000	28.667000	15.667000	-12.778000	25.889000	-13.111000	28.667000	0.457770	-2.084200
6.000000	137.000000	182.000000	9.000000	0.000000	0.000000	1.833300	3.855600	3.611100	9.218500	34.926000	31.444000	42.889000	30.444000	-10.444000	23.889000	-13.444000	42.889000	0.285760	-2.001100
3.000000	196.000000	93.000000	9.000000	0.000000	0.000000	1.777800	2.563000	1.500000	0.922220	5.000000	2.000000	9.333300	3.666700	-9.000000	13.000000	-4.000000	9.333300	0.808620	-2.329400
4.000000	57.000000	42.000000	9.000000	0.000000	0.000000	2.333300	0.869230	1.000000	0.699210	37.444000	32.778000	47.778000	31.778000	-14.000000	31.000000	-17.000000	47.778000	0.334660	-2.029500
4.000000	52.000000	33.000000	9.000000	0.000000	0.000000	13.889000	13.024000	0.277780	0.250930	35.815000	31.333000	45.556000	30.556000	-13.444000	29.222000	-15.778000	45.556000	0.337270	-2.030400
3.000000	10.000000	112.000000	9.000000	0.000000	0.000000	0.333330	0.421640	0.500000	0.182570	0.444440	0.000000	1.222200	0.111110	-1.333300	2.333300	-1.000000	1.222200	0.666670	-2.151900
1.000000	145.000000	102.000000	9.000000	0.000000	0.000000	0.888890	0.607410	2.611100	1.485200	23.074000	22.111000	29.778000	17.333000	-2.888900	20.111000	-17.222000	29.778000	0.417760	-1.685400
1.000000	6.000000	90.000000	9.000000	0.000000	0.000000	1.944400	0.596300	1.333300	1.822200	18.111000	18.778000	22.111000	13.444000	2.000000	12.000000	-14.000000	22.111000	0.388460	-1.425900
1.000000	151.000000	114.000000	9.000000	0.000000	0.000000	0.611110	0.196300	1.000000	0.533330	6.222200	7.555600	7.444400	3.666700	4.000000	3.666700	-7.666700	7.888900	0.537920	-1.010800
6.000000	195.000000	161.000000	9.000000	0.000000	0.000000	2.111100	1.807400	10.500000	91.322000	41.481000	36.000000	51.111000	37.333000	-16.444000	28.889000	-12.444000	51.222000	0.294710	-2.316500
1.000000	127.000000	121.000000	9.000000	0.000000	0.000000	1.666700	0.800000	2.000000	2.444400	23.111000	21.667000	30.111000	17.556000	-4.333300	21.000000	-16.667000	30.111000	0.415520	-1.740700
5.000000	136.000000	92.000000	9.000000	0.000000	0.000000	8.055600	44.774000	1.000000	0.177780	15.407000	11.667000	22.667000	11.889000	-11.222000	21.778000	-10.556000	22.667000	0.533550	-2.113300
5.000000	143.000000	89.000000	9.000000	0.000000	0.000000	2.666700	2.190900	0.333330	0.000000	18.000000	14.000000	25.778000	14.222000	-12.000000	23.333000	-11.333000	25.778000	0.459090	-2.113000
3.000000	54.000000	140.000000	9.000000	0.111110	0.000000	0.722220	0.443050	1.777800	1.047000	8.333300	3.777800	14.000000	7.222200	-13.667000	17.000000	-3.333300	14.000000	0.734470	-2.442300
3.000000	53.000000	135.000000	9.000000	0.000000	0.000000	0.555560	0.207410	0.333330	0.088889	0.740740	0.000000	2.111100	0.111110	-2.222200	4.111100	-1.888900	2.111100	0.888890	-2.137400
5.000000	174.000000	115.000000	9.000000	0.000000	0.000000	2.444400	3.407400	3.666700	12.267000	29.482000	23.111000	40.111000	25.222000	-19.111000	31.889000	-12.778000	40.111000	0.421490	-2.218700
1.000000	96.000000	92.000000	9.000000	0.111110	0.000000	3.333300	2.977800	1.777800	0.651850	22.889000	21.778000	29.778000	17.111000	-3.333300	20.667000	-17.333000	29.778000	0.422220	-1.682600
6.000000	166.000000	182.000000	9.000000	0.000000	0.000000	3.055600	4.213300	4.000000	2.366400	58.407000	52.556000	72.556000	50.111000	-17.556000	42.444000	-24.889000	72.556000	0.311200	-1.978500
6.000000	166.000000	180.000000	9.000000	0.000000	0.000000	1.444400	1.585200	7.333300	45.956000	31.444000	28.667000	37.778000	27.889000	-8.333300	19.000000	-10.667000	37.778000	0.252950	-2.021000
6.000000	201.000000	183.000000	9.000000	0.000000	0.000000	1.888900	1.916800	2.333300	1.788900	52.630000	47.444000	65.111000	45.333000	-15.556000	37.444000	-21.889000	65.111000	0.303720	-1.981900
1.000000	29.000000	66.000000	9.000000	0.000000	0.000000	2.555600	2.163000	2.166700	5.144400	22.630000	21.222000	29.889000	16.778000	-4.222200	21.778000	-17.556000	29.889000	0.438250	-1.733500
7.000000	29.000000	184.000000	9.000000	0.000000	0.000000	1.611100	1.062800	2.666700	1.897400	13.630000	11.444000	11.333000	18.111000	-6.555600	-6.888900	13.444000	18.111000	0.387660	2.080400
4.000000	162.000000	159.000000	9.000000	0.000000	0.000000	2.166700	0.960320	2.222200	1.455500	26.111000	25.222000	29.556000	23.556000	-2.666700	10.333000	-7.666700	29.556000	0.202850	-1.802600
2.000000	72.000000	31.000000	9.000000	0.000000	0.000000	1.111100	1.496300	1.333300	0.711110	135.930000	129.890000	145.560000	132.330000	-18.111000	28.889000	-10.778000	145.560000	0.107620	-2.255000
1.000000	199.000000	140.000000	9.000000	0.000000	0.000000	0.444440	0.251850	0.500000	0.388890	6.000000	7.444400	6.888900	3.666700	4.333300	2.666700	-7.000000	7.555600	0.513890	-0.919620
2.000000	67.000000	71.000000	9.000000	0.000000	0.000000	1.666700	0.888890	1.500000	0.300000	125.960000	115.560000	140.890000	121.440000	-31.222000	44.778000	-13.556000	140.890000	0.179670	-2.339800
4.000000	217.000000	148.000000	9.000000	0.000000	0.000000	2.055600	2.551800	1.055600	0.507410	29.074000	21.444000	41.556000	24.222000	-22.889000	37.444000	-14.556000	41.556000	0.483770	-2.238000
7.000000	230.000000	180.000000	9.000000	0.111110	0.000000	1.111100	0.518520	1.944400	1.263000	13.852000	9.666700	13.111000	18.778000	-12.556000	-2.222200	14.778000	18.778000	0.486880	2.487900
3.000000	133.000000	102.000000	9.000000	0.000000	0.111110	22.056000	374.600000	29.889000	488.030000	44.037000	37.444000	52.667000	42.000000	-19.778000	25.889000	-6.111100	52.667000	0.397890	-2.416800
6.000000	73.000000	201.000000	9.000000	0.000000	0.111110	0.722220	0.646930	4.444400	2.455500	58.704000	52.889000	72.222000	51.000000	-17.444000	40.556000	-23.111000	72.222000	0.294190	-1.997700
5.000000	54.000000	133.000000	9.000000	0.000000	0.000000	1.555600	1.007400	0.500000	0.344440	5.370400	3.666700	9.000000	3.444400	-5.111100	10.889000	-5.777800	9.000000	0.630470	-2.048000
6.000000	197.000000	182.000000	9.000000	0.000000	0.000000	2.222200	1.259000	3.444400	2.825800	55.852000	50.111000	69.111000	48.333000	-17.222000	39.778000	-22.556000	69.111000	0.300640	-2.001600
2.000000	105.000000	62.000000	9.000000	0.000000	0.000000	0.833340	0.166670	1.166700	0.833330	126.480000	117.560000	140.330000	121.560000	-26.778000	41.556000	-14.778000	140.330000	0.162230	-2.275400
6.000000	95.000000	191.000000	9.000000	0.000000	0.111110	3.166700	2.786900	6.000000	5.185500	60.259000	52.444000	76.222000	52.111000	-23.444000	47.889000	-24.444000	76.222000	0.320870	-2.077700
7.000000	158.000000	195.000000	9.000000	0.000000	0.000000	2.444400	2.344400	2.833300	1.722400	11.704000	9.444400	8.555600	17.111000	-6.777800	-9.444400	16.222000	17.111000	0.517720	2.011200
3.000000	25.000000	138.000000	9.000000	0.111110	0.000000	1.277800	1.143400	0.722220	0.490650	5.185200	2.000000	9.333300	4.222200	-9.555600	12.444000	-2.888900	9.333300	0.790010	-2.406800
3.000000	81.000000	126.000000	9.000000	0.000000	0.111110	1.944400	1.129600	1.055600	0.285190	2.963000	0.555560	6.555600	1.777800	-7.222200	10.778000	-3.555600	6.555600	0.935710	-2.289100
4.000000	68.000000	128.000000	9.000000	0.000000	0.000000	21.333000	5.955500	1.333300	0.844440	35.593000	32.111000	43.778000	30.889000	-10.444000	24.556000	-14.111000	43.778000	0.316180	-1.981800
7.000000	235.000000	249.000000	9.000000	0.000000	0.111110	1.611100	2.425900	2.666700	1.505500	22.852000	19.778000	21.222000	27.556000	-9.222200	-4.888900	14.111000	27.556000	0.286610	2.282600
6.000000	185.000000	188.000000	9.000000	0.000000	0.000000	1.777800	1.128700	2.000000	1.247200	50.185000	45.000000	62.111000	43.444000	-15.556000	35.778000	-20.222000	62.111000	0.300430	-2.007400
6.000000	86.000000	197.000000	9.000000	0.111110	0.111110	1.611100	1.451700	1.277800	1.103900	63.222000	56.222000	77.778000	55.667000	-21.000000	43.667000	-22.667000	77.778000	0.285330	-2.068000
5.000000	108.000000	138.000000	9.000000	0.000000	0.000000	0.277780	0.062963	0.500000	0.122220	3.185200	1.444400	6.666700	1.444400	-5.222200	10.444000	-5.222200	6.666700	0.799600	-2.087800
1.000000	79.000000	57.000000	9.000000	0.000000	0.000000	1.722200	1.618500	1.944400	1.974100	26.815000	24.000000	36.222000	20.222000	-8.444400	28.222000	-19.778000	36.222000	0.440510	-1.837700
7.000000	119.000000	169.000000	9.000000	0.000000	0.000000	1.166700	0.983190	1.000000	0.918940	25.963000	20.889000	25.000000	32.000000	-15.222000	-2.888900	18.111000	32.000000	0.347780	2.479100
6.000000	202.000000	193.000000	9.000000	0.000000	0.000000	1.111100	0.750310	3.388900	2.489200	41.704000	37.889000	50.667000	36.556000	-11.444000	26.889000	-15.444000	50.667000	0.278390	-1.993000
2.000000	29.000000	52.000000	9.000000	0.000000	0.000000	0.388890	0.018518	1.333300	0.177780	125.780000	115.560000	140.220000	121.560000	-30.667000	43.333000	-12.667000	140.220000	0.175850	-2.348500
7.000000	212.000000	234.000000	9.000000	0.000000	0.000000	0.444440	0.118520	1.055600	0.285190	7.111100	6.000000	4.222200	11.111000	-3.333300	-8.666700	12.000000	11.111000	0.621320	1.838300
6.000000	77.000000	186.000000	9.000000	0.000000	0.000000	2.000000	2.666700	2.333300	3.555600	34.963000	31.111000	43.444000	30.333000	-11.556000	25.444000	-13.889000	43.444000	0.303380	-2.036600
5.000000	119.000000	138.000000	9.000000	0.000000	0.000000	0.777780	0.518520	0.722220	0.285190	3.555600	1.777800	7.222200	1.666700	-5.333300	11.000000	-5.666700	7.222200	0.779500	-2.071200
2.000000	69.000000	17.000000	9.000000	0.000000	0.000000	0.611110	0.107410	0.666670	0.311110	130.300000	120.780000	143.890000	126.220000	-28.556000	40.778000	-12.222000	143.890000	0.160600	-2.339500
3.000000	68.000000	103.000000	9.000000	0.000000	0.000000	0.666670	0.577780	1.111100	0.962960	2.148100	0.111110	5.666700	0.666670	-6.111100	10.556000	-4.444400	5.666700	0.987650	-2.185500
4.000000	99.000000	149.000000	9.000000	0.000000	0.000000	3.666700	4.577800	2.111100	1.585200	21.370000	16.667000	30.000000	17.444000	-14.111000	25.889000	-11.778000	30.000000	0.445170	-2.141800
4.000000	24.000000	15.000000	9.000000	0.000000	0.000000	0.833340	0.691210	1.111100	0.544330	70.074000	61.000000	87.444000	61.778000	-27.222000	52.111000	-24.889000	87.444000	0.302270	-2.125000
4.000000	23.000000	25.000000	9.000000	0.000000	0.000000	1.111100	0.750300	0.611110	0.646930	70.444000	60.667000	89.000000	61.667000	-29.333000	55.667000	-26.333000	89.000000	0.318190	-2.130400
1.000000	37.000000	114.000000	9.000000	0.333330	0.000000	1.388900	2.018500	3.888900	3.763000	17.222000	19.000000	20.111000	12.556000	5.333300	8.666700	-14.000000	20.556000	0.393690	-1.176700
5.000000	239.000000	93.000000	9.000000	0.000000	0.000000	3.444400	13.496000	1.055600	0.862960	14.407000	9.888900	22.889000	10.444000	-13.556000	25.444000	-11.889000	22.889000	0.577000	-2.137500
5.000000	199.000000	144.000000	9.000000	0.000000	0.000000	0.333330	0.516400	0.333330	0.365150	0.444440	0.111110	1.111100	0.111110	-1.000000	2.000000	-1.000000	1.111100	0.740740	-2.094400
3.000000	99.000000	132.000000	9.000000	0.000000	0.000000	0.444440	0.385180	0.555560	0.785190	0.740740	0.111110	2.000000	0.111110	-1.888900	3.777800	-1.888900	2.000000	0.981480	-2.094400
5.000000	213.000000	86.000000	9.000000	0.000000	0.000000	0.833330	0.182570	0.388890	0.327730	17.148000	13.222000	24.667000	13.556000	-11.778000	22.556000	-10.778000	24.667000	0.463480	-2.123600
6.000000	178.000000	183.000000	9.000000	0.111110	0.000000	2.722200	2.398300	4.666700	3.699900	55.741000	49.667000	69.667000	47.889000	-18.222000	41.778000	-23.556000	69.667000	0.312370	-2.005200
6.000000	161.000000	190.000000	9.000000	0.000000	0.000000	3.777800	2.094100	4.555600	3.727800	58.111000	51.667000	71.111000	51.556000	-19.333000	39.000000	-19.667000	71.111000	0.285920	-2.102900
5.000000	156.000000	79.000000	9.000000	0.000000	0.111110	1.944400	2.453300	4.777800	3.487500	14.185000	10.556000	20.556000	11.444000	-10.889000	19.111000	-8.222200	20.556000	0.485040	-2.175800
1.000000	68.000000	117.000000	9.000000	0.000000	0.000000	0.444440	0.207410	1.611100	2.151900	19.889000	20.667000	24.111000	14.889000	2.333300	12.667000	-15.000000	24.111000	0.381280	-1.420100
2.000000	143.000000	20.000000	9.000000	0.000000	0.000000	1.111100	0.750310	1.277800	0.928960	127.330000	116.780000	142.670000	122.560000	-31.667000	46.000000	-14.333000	142.670000	0.181470	-2.326900
2.000000	44.000000	79.000000	9.000000	0.000000	0.000000	0.444440	0.344260	0.777780	0.403690	107.740000	93.889000	126.560000	102.780000	-41.556000	56.444000	-14.889000	126.560000	0.258080	-2.378000
5.000000	131.000000	144.000000	9.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3.000000	87.000000	135.000000	9.000000	0.000000	0.000000	0.388890	0.240740	0.333330	0.177780	0.962960	0.000000	2.777800	0.111110	-2.888900	5.444400	-2.555600	2.777800	1.000000	-2.117600
1.000000	75.000000	107.000000	9.000000	0.111110	0.000000	1.166700	0.344450	1.777800	1.540700	16.704000	18.778000	19.444000	11.889000	6.222200	8.222200	-14.444000	19.778000	0.399310	-1.132000
6.000000	112.000000	197.000000	9.000000	0.000000	0.000000	4.222200	2.993800	4.944400	3.122800	50.333000	44.667000	62.222000	44.111000	-17.000000	35.667000	-18.667000	62.222000	0.296330	-2.071200
3.000000	41.000000	75.000000	9.000000	0.000000	0.111110	15.389000	19.136000	26.611000	31.714000	55.000000	47.444000	65.444000	52.111000	-22.667000	31.333000	-8.666700	65.444000	0.297800	-2.356700
4.000000	248.000000	103.000000	9.000000	0.000000	0.000000	0.944440	0.574130	1.111100	0.934920	35.630000	30.778000	45.222000	30.889000	-14.556000	28.778000	-14.222000	45.222000	0.323920	-2.102600
2.000000	79.000000	48.000000	9.000000	0.000000	0.000000	1.055500	0.996300	1.000000	0.355560	107.890000	94.778000	129.110000	99.778000	-39.333000	63.667000	-24.333000	129.110000	0.265900	-2.247000
2.000000	92.000000	68.000000	9.000000	0.000000	0.000000	1.055600	0.151850	0.777780	0.651850	125.780000	115.670000	141.000000	120.670000	-30.333000	45.667000	-15.333000	141.000000	0.179630	-2.300600
3.000000	96.000000	115.000000	9.000000	0.000000	0.000000	2.000000	0.966090	3.333300	1.414200	14.778000	8.444400	22.889000	13.000000	-19.000000	24.333000	-5.333300	22.889000	0.618330	-2.459000
7.000000	234.000000	177.000000	9.000000	0.000000	0.000000	1.111100	0.474070	0.888890	0.562960	16.259000	12.556000	15.444000	20.778000	-11.111000	-2.444400	13.556000	20.778000	0.396400	2.462100
4.000000	113.000000	34.000000	9.000000	0.000000	0.000000	2.000000	1.135300	0.833330	0.836660	72.889000	65.000000	89.111000	64.556000	-23.667000	48.667000	-25.000000	89.111000	0.279180	-2.078100
5.000000	201.000000	34.000000	9.000000	0.000000	0.000000	4.277800	3.058100	0.444440	0.403690	13.741000	9.777800	20.889000	10.556000	-11.889000	21.444000	-9.555600	20.889000	0.544860	-2.162900
2.000000	188.000000	42.000000	9.000000	0.000000	0.000000	0.777780	0.544330	1.666700	1.264900	108.930000	95.667000	126.220000	104.890000	-39.778000	51.889000	-12.111000	126.220000	0.241930	-2.410400
